id,accident_risk
609758,0.22202697
609759,0.2234135
609760,0.4134117
609761,0.3504152
609762,0.28051287
609763,0.7733181
609764,0.55013335
609765,0.28593978
609766,0.40697452
609767,0.43811142
609768,0.1438107
609769,0.4795499
609770,0.35156953
609771,0.03695564
609772,0.69250846
609773,0.4463088
609774,0.28943875
609775,0.268523
609776,0.32660982
609777,0.18010083
609778,0.1722294
609779,0.32167804
609780,0.14275189
609781,0.13268098
609782,0.3803142
609783,0.4076254
609784,0.33768478
609785,0.40623257
609786,0.2808638
609787,0.5009227
609788,0.39141342
609789,0.24580811
609790,0.2182492
609791,0.42595068
609792,0.49215487
609793,0.4045217
609794,0.3658029
609795,0.28897306
609796,0.3017511
609797,0.3146639
609798,0.13194814
609799,0.12891005
609800,0.31126794
609801,0.2884692
609802,0.037413523
609803,0.18862692
609804,0.46169835
609805,0.10873228
609806,0.407679
609807,0.13929921
609808,0.4119338
609809,0.41225517
609810,0.33940342
609811,0.61975735
609812,0.3320701
609813,0.24170527
609814,0.20528337
609815,0.10962723
609816,0.57008046
609817,0.27851385
609818,0.4366845
609819,0.41243154
609820,0.35117278
609821,0.35859716
609822,0.54364145
609823,0.1797342
609824,0.38559803
609825,0.368448
609826,0.04961894
609827,0.17669393
609828,0.11829612
609829,0.12943971
609830,0.090300456
609831,0.13728072
609832,0.5273837
609833,0.42219937
609834,0.1768661
609835,0.49554598
609836,0.4128303
609837,0.75424707
609838,0.56687367
609839,0.3769594
609840,0.21603644
609841,0.36666283
609842,0.34761432
609843,0.19628352
609844,0.4291281
609845,0.17496586
609846,0.5957393
609847,0.3109776
609848,0.25536045
609849,0.47241157
609850,0.3928963
609851,0.3559574
609852,0.26713336
609853,0.20095278
609854,0.350665
609855,0.3273294
609856,0.26879337
609857,0.4133891
609858,0.3577415
609859,0.67170405
609860,0.41509864
609861,0.4059903
609862,0.048963465
609863,0.81524223
609864,0.24036428
609865,0.37613598
609866,0.2510193
609867,0.6749948
609868,0.5865687
609869,0.27866262
609870,0.18335578
609871,0.40350437
609872,0.2947684
609873,0.30247432
609874,0.37128967
609875,0.22332728
609876,0.47645935
609877,0.45665464
609878,0.3162332
609879,0.27577978
609880,0.4438756
609881,0.45085034
609882,0.3529979
609883,0.5671146
609884,0.32694453
609885,0.3096255
609886,0.3888513
609887,0.34904534
609888,0.3316717
609889,0.37066612
609890,0.30009267
609891,0.29428372
609892,0.45807216
609893,0.37880343
609894,0.36553273
609895,0.5539438
609896,0.49431732
609897,0.56511945
609898,0.48641697
609899,0.47006145
609900,0.044149254
609901,0.47950575
609902,0.5588472
609903,0.72305894
609904,0.38213637
609905,0.20163277
609906,0.18767118
609907,0.47205225
609908,0.438513
609909,0.47990865
609910,0.17925604
609911,0.2862994
609912,0.55959785
609913,0.6217852
609914,0.34775433
609915,0.42581487
609916,0.50280565
609917,0.27700254
609918,0.5128472
609919,0.5545029
609920,0.50989795
609921,0.3248933
609922,0.39725962
609923,0.36648002
609924,0.24467053
609925,0.4816267
609926,0.4085341
609927,0.14915249
609928,0.34066224
609929,0.7095263
609930,0.38565817
609931,0.28828582
609932,0.46287742
609933,0.35394484
609934,0.6992653
609935,0.17470427
609936,0.12915803
609937,0.4674948
609938,0.31382355
609939,0.2151191
609940,0.19932617
609941,0.53652376
609942,0.16722716
609943,0.4546223
609944,0.19447446
609945,0.06985586
609946,0.6509629
609947,0.20705833
609948,0.36799634
609949,0.18907537
609950,0.60936207
609951,0.49585742
609952,0.42448398
609953,0.332424
609954,0.17359355
609955,0.12551394
609956,0.20599926
609957,0.19745357
609958,0.50135255
609959,0.31383532
609960,0.19836009
609961,0.45873785
609962,0.14363728
609963,0.38828143
609964,0.45503905
609965,0.2930267
609966,0.56390125
609967,0.29009378
609968,0.35000938
609969,0.16135871
609970,0.73171747
609971,0.433132
609972,0.43654248
609973,0.36341983
609974,0.4148623
609975,0.4788195
609976,0.2269333
609977,0.28904104
609978,0.58890146
609979,0.19485527
609980,0.1699642
609981,0.5014823
609982,0.495002
609983,0.2941714
609984,0.48489428
609985,0.5544241
609986,0.29255903
609987,0.13194373
609988,0.357782
609989,0.35874408
609990,0.17645535
609991,0.27118325
609992,0.30474135
609993,0.41235298
609994,0.600266
609995,0.25665554
609996,0.32215616
609997,0.3678333
609998,0.44009513
609999,0.4803138
610000,0.34020546
610001,0.41638
610002,0.54782265
610003,0.361143
610004,0.111725524
610005,0.18509677
610006,0.29645786
610007,0.3124944
610008,0.36486897
610009,0.24362026
610010,0.57268494
610011,0.4208388
610012,0.29674777
610013,0.27416265
610014,0.3509947
610015,0.28033522
610016,0.29247895
610017,0.4730991
610018,0.36086866
610019,0.12901378
610020,0.034512136
610021,0.3618806
610022,0.58351946
610023,0.3426887
610024,0.47988984
610025,0.33479425
610026,0.1505358
610027,0.47009587
610028,0.3258643
610029,0.2613563
610030,0.33308485
610031,0.39378902
610032,0.288693
610033,0.6045459
610034,0.4032193
610035,0.34016034
610036,0.5551472
610037,0.5953684
610038,0.37749836
610039,0.35711774
610040,0.061778817
610041,0.17011781
610042,0.6888983
610043,0.3298806
610044,0.15660013
610045,0.31924626
610046,0.618245
610047,0.3544065
610048,0.3706686
610049,0.37840316
610050,0.3172938
610051,0.49886695
610052,0.20335974
610053,0.4810104
610054,0.41735724
610055,0.22270997
610056,0.23576264
610057,0.54778653
610058,0.4463053
610059,0.10485788
610060,0.3411079
610061,0.55495673
610062,0.5279139
610063,0.23813066
610064,0.38466305
610065,0.13141647
610066,0.38412005
610067,0.4991273
610068,0.15755369
610069,0.3714776
610070,0.09055546
610071,0.112504415
610072,0.44418216
610073,0.41720498
610074,0.18085638
610075,0.26418626
610076,0.39028507
610077,0.27202547
610078,0.22612785
610079,0.31622282
610080,0.3342727
610081,0.30861443
610082,0.5491987
610083,0.33508685
610084,0.39258295
610085,0.2186955
610086,0.13445084
610087,0.8139358
610088,0.24558815
610089,0.11168328
610090,0.40998328
610091,0.28154853
610092,0.048895117
610093,0.3805503
610094,0.32349268
610095,0.42736554
610096,0.6863307
610097,0.18816964
610098,0.12630166
610099,0.22233047
610100,0.37633762
610101,0.3766935
610102,0.5287959
610103,0.38576996
610104,0.5567671
610105,0.5785434
610106,0.29983884
610107,0.33996478
610108,0.22442509
610109,0.3175194
610110,0.7623877
610111,0.819805
610112,0.43379027
610113,0.25883046
610114,0.5496371
610115,0.18153091
610116,0.34750086
610117,0.15412802
610118,0.36401075
610119,0.6229936
610120,0.4617872
610121,0.2568785
610122,0.42021778
610123,0.15504771
610124,0.65191483
610125,0.63874865
610126,0.5314012
610127,0.29879314
610128,0.3062283
610129,0.25082272
610130,0.45839646
610131,0.13805068
610132,0.37223655
610133,0.12719993
610134,0.049350232
610135,0.35518855
610136,0.3096712
610137,0.3054408
610138,0.69237995
610139,0.62638235
610140,0.55641294
610141,0.20241874
610142,0.58364576
610143,0.16122612
610144,0.39140394
610145,0.44095838
610146,0.07144823
610147,0.40478826
610148,0.39080897
610149,0.3891111
610150,0.3902444
610151,0.1837071
610152,0.29415947
610153,0.27911097
610154,0.42636758
610155,0.20806254
610156,0.4123711
610157,0.46541932
610158,0.24303982
610159,0.27780697
610160,0.047118
610161,0.09534281
610162,0.37900618
610163,0.10513243
610164,0.23809701
610165,0.66485864
610166,0.5163329
610167,0.31963432
610168,0.23313996
610169,0.18465629
610170,0.6465385
610171,0.03973886
610172,0.4846983
610173,0.51296353
610174,0.36539498
610175,0.3714028
610176,0.46957287
610177,0.62184435
610178,0.5368437
610179,0.20379955
610180,0.7204924
610181,0.24363406
610182,0.3540069
610183,0.1082325
610184,0.2926957
610185,0.36766154
610186,0.6220804
610187,0.30601853
610188,0.48117092
610189,0.39500841
610190,0.4397731
610191,0.20689404
610192,0.41834614
610193,0.37126154
610194,0.17693043
610195,0.34524524
610196,0.31250283
610197,0.3047938
610198,0.39323273
610199,0.34730506
610200,0.26641104
610201,0.3548287
610202,0.47770548
610203,0.46998972
610204,0.43550482
610205,0.3197337
610206,0.390999
610207,0.25713554
610208,0.4540217
610209,0.36899376
610210,0.5462294
610211,0.30193448
610212,0.6784454
610213,0.41383898
610214,0.4667116
610215,0.4472595
610216,0.46655002
610217,0.29958308
610218,0.54916644
610219,0.34878582
610220,0.26602116
610221,0.1281487
610222,0.3496662
610223,0.4225536
610224,0.28851035
610225,0.29628843
610226,0.41525444
610227,0.44772968
610228,0.24386594
610229,0.20157075
610230,0.54337853
610231,0.3135384
610232,0.7579809
610233,0.35773996
610234,0.7296568
610235,0.40698734
610236,0.28609005
610237,0.5263932
610238,0.46939895
610239,0.2786349
610240,0.4085883
610241,0.09309039
610242,0.32049397
610243,0.3442796
610244,0.09188084
610245,0.3425228
610246,0.2527648
610247,0.17933731
610248,0.31133032
610249,0.30001456
610250,0.711371
610251,0.36153206
610252,0.27211952
610253,0.42536378
610254,0.2437838
610255,0.35440987
610256,0.34571573
610257,0.33278814
610258,0.47367528
610259,0.29318982
610260,0.38695216
610261,0.31083024
610262,0.5091935
610263,0.41937113
610264,0.36545104
610265,0.2981231
610266,0.28337088
610267,0.4108168
610268,0.536094
610269,0.1619646
610270,0.29066244
610271,0.17810027
610272,0.18455139
610273,0.3455554
610274,0.5577385
610275,0.075218245
610276,0.29993427
610277,0.56718093
610278,0.13638602
610279,0.2829733
610280,0.28615323
610281,0.2844501
610282,0.23867306
610283,0.28850973
610284,0.37686744
610285,0.23759884
610286,0.17245978
610287,0.18307312
610288,0.30955997
610289,0.2480315
610290,0.28648242
610291,0.3305412
610292,0.5932031
610293,0.30024457
610294,0.18178923
610295,0.26963973
610296,0.31338885
610297,0.3724203
610298,0.32835758
610299,0.31892836
610300,0.37211633
610301,0.10038928
610302,0.2734084
610303,0.6030299
610304,0.2466111
610305,0.06324808
610306,0.5182465
610307,0.1876091
610308,0.19573048
610309,0.22501217
610310,0.36311182
610311,0.71068007
610312,0.08964685
610313,0.31081125
610314,0.35383195
610315,0.22230344
610316,0.30216613
610317,0.13979065
610318,0.40948218
610319,0.28511876
610320,0.5657842
610321,0.19207554
610322,0.23725228
610323,0.23472673
610324,0.5845288
610325,0.54510665
610326,0.18505256
610327,0.50691074
610328,0.1809177
610329,0.35979235
610330,0.6449769
610331,0.42746386
610332,0.47791222
610333,0.7649558
610334,0.39309534
610335,0.18353714
610336,0.37045002
610337,0.45334524
610338,0.29078516
610339,0.3381726
610340,0.39762247
610341,0.20025295
610342,0.21731924
610343,0.30516773
610344,0.54342806
610345,0.28507125
610346,0.41189426
610347,0.28425243
610348,0.37062865
610349,0.419334
610350,0.39845788
610351,0.25553057
610352,0.07909388
610353,0.33549204
610354,0.27694136
610355,0.29232472
610356,0.32265735
610357,0.66249865
610358,0.39981398
610359,0.36497396
610360,0.41169912
610361,0.18511136
610362,0.15592808
610363,0.4192181
610364,0.33184588
610365,0.44870058
610366,0.54299533
610367,0.4688505
610368,0.40203568
610369,0.18557253
610370,0.37667584
610371,0.31425586
610372,0.5352534
610373,0.6923303
610374,0.13426003
610375,0.36267158
610376,0.30290124
610377,0.6761795
610378,0.3134021
610379,0.1326497
610380,0.37358505
610381,0.27857736
610382,0.39413187
610383,0.42221686
610384,0.46652824
610385,0.31778082
610386,0.18634595
610387,0.36478776
610388,0.13323848
610389,0.27730113
610390,0.2082574
610391,0.7405882
610392,0.63586026
610393,0.32796013
610394,0.3169824
610395,0.13041782
610396,0.39021975
610397,0.6915506
610398,0.22463273
610399,0.4093147
610400,0.5438296
610401,0.5239622
610402,0.5887822
610403,0.5404495
610404,0.31685036
610405,0.46985272
610406,0.27091178
610407,0.52688545
610408,0.40363207
610409,0.22043821
610410,0.17747323
610411,0.4833427
610412,0.4001194
610413,0.2235615
610414,0.28023735
610415,0.12779579
610416,0.12811513
610417,0.2897994
610418,0.2717145
610419,0.2946475
610420,0.34830227
610421,0.74184054
610422,0.314524
610423,0.53858936
610424,0.660653
610425,0.31076133
610426,0.11794303
610427,0.4655512
610428,0.35158882
610429,0.20263559
610430,0.29523343
610431,0.43292204
610432,0.4980019
610433,0.44848642
610434,0.37918806
610435,0.23458336
610436,0.38718176
610437,0.15898782
610438,0.39478442
610439,0.57173365
610440,0.04723888
610441,0.62760746
610442,0.29409897
610443,0.39548537
610444,0.12913108
610445,0.3701747
610446,0.3447347
610447,0.36749378
610448,0.35743675
610449,0.31367165
610450,0.39977056
610451,0.11120508
610452,0.31968358
610453,0.1682288
610454,0.5420686
610455,0.5397734
610456,0.3724769
610457,0.52648216
610458,0.29169247
610459,0.44366527
610460,0.328618
610461,0.12579308
610462,0.45518512
610463,0.42134547
610464,0.49702364
610465,0.17735311
610466,0.36811218
610467,0.6025985
610468,0.45496896
610469,0.22457638
610470,0.5572775
610471,0.26578256
610472,0.43802488
610473,0.35113233
610474,0.45853734
610475,0.27789792
610476,0.37878352
610477,0.5566723
610478,0.11575343
610479,0.299609
610480,0.29894453
610481,0.33517563
610482,0.31048483
610483,0.31106472
610484,0.3213386
610485,0.29732943
610486,0.31276467
610487,0.19483072
610488,0.2625406
610489,0.26144776
610490,0.82294935
610491,0.40871167
610492,0.4481949
610493,0.33094418
610494,0.3738353
610495,0.24732424
610496,0.49893796
610497,0.18251756
610498,0.41572672
610499,0.38024443
610500,0.111562625
610501,0.15382566
610502,0.31148112
610503,0.5405433
610504,0.23246859
610505,0.4126892
610506,0.6792752
610507,0.20822321
610508,0.31763968
610509,0.30369595
610510,0.26819667
610511,0.51059604
610512,0.34820035
610513,0.41077584
610514,0.16440846
610515,0.529129
610516,0.47816408
610517,0.48749346
610518,0.31208768
610519,0.108462065
610520,0.37661728
610521,0.6313814
610522,0.35382023
610523,0.54870087
610524,0.39200282
610525,0.10707058
610526,0.37734333
610527,0.24944505
610528,0.3072538
610529,0.4795512
610530,0.035241045
610531,0.49858487
610532,0.20219123
610533,0.5322946
610534,0.30751777
610535,0.57593066
610536,0.3057241
610537,0.37414315
610538,0.29776454
610539,0.280306
610540,0.41590494
610541,0.39004233
610542,0.40154517
610543,0.26686803
610544,0.19193491
610545,0.33999112
610546,0.5656349
610547,0.5227649
610548,0.34450486
610549,0.09445472
610550,0.58282113
610551,0.30236545
610552,0.6447291
610553,0.29247338
610554,0.44268647
610555,0.5289275
610556,0.28196
610557,0.4808672
610558,0.41739276
610559,0.47581613
610560,0.32959843
610561,0.19588766
610562,0.24214439
610563,0.38681024
610564,0.3880556
610565,0.33046082
610566,0.3474109
610567,0.5149785
610568,0.2186399
610569,0.35570648
610570,0.41664132
610571,0.4669453
610572,0.36744404
610573,0.28868824
610574,0.4854678
610575,0.6013825
610576,0.7295696
610577,0.35456198
610578,0.32161066
610579,0.34797862
610580,0.13951375
610581,0.35572264
610582,0.14281219
610583,0.4275254
610584,0.48651198
610585,0.4845074
610586,0.5049432
610587,0.36297667
610588,0.13264361
610589,0.34047836
610590,0.5399658
610591,0.4664641
610592,0.47220454
610593,0.387101
610594,0.31405026
610595,0.3925285
610596,0.1640922
610597,0.32868975
610598,0.37580368
610599,0.2256372
610600,0.26399487
610601,0.08772996
610602,0.35410163
610603,0.6564837
610604,0.55926895
610605,0.22279638
610606,0.2706788
610607,0.5237734
610608,0.586055
610609,0.23123334
610610,0.29109153
610611,0.3918608
610612,0.5016598
610613,0.32980913
610614,0.6620234
610615,0.34944338
610616,0.18107946
610617,0.41155607
610618,0.3593279
610619,0.18084575
610620,0.41987377
610621,0.19620562
610622,0.3682027
610623,0.65594625
610624,0.26986215
610625,0.23719916
610626,0.36810806
610627,0.32604277
610628,0.052818198
610629,0.66191286
610630,0.41906586
610631,0.53473413
610632,0.48121148
610633,0.14083783
610634,0.28842235
610635,0.36303163
610636,0.335697
610637,0.1316607
610638,0.0885582
610639,0.1883567
610640,0.041141674
610641,0.20287596
610642,0.36815056
610643,0.36554503
610644,0.35637388
610645,0.35646066
610646,0.1330059
610647,0.4014549
610648,0.41728804
610649,0.27096298
610650,0.18344663
610651,0.36979154
610652,0.28719124
610653,0.56168824
610654,0.29993615
610655,0.153346
610656,0.20601952
610657,0.502191
610658,0.09251972
610659,0.26108477
610660,0.16147235
610661,0.3773291
610662,0.29347143
610663,0.2261342
610664,0.40279552
610665,0.3615133
610666,0.33770895
610667,0.81701875
610668,0.26238793
610669,0.44305375
610670,0.32941845
610671,0.35637426
610672,0.63501364
610673,0.30084416
610674,0.20658533
610675,0.3027516
610676,0.34063306
610677,0.8523386
610678,0.18225268
610679,0.18910934
610680,0.27651763
610681,0.380851
610682,0.23021488
610683,0.42172465
610684,0.3369876
610685,0.42518684
610686,0.49361852
610687,0.15487082
610688,0.49337465
610689,0.28924865
610690,0.43101946
610691,0.1941224
610692,0.29224718
610693,0.45065558
610694,0.23885666
610695,0.388207
610696,0.41966304
610697,0.08183683
610698,0.63106173
610699,0.3071417
610700,0.32312486
610701,0.32014918
610702,0.44897088
610703,0.12598112
610704,0.2782507
610705,0.47902286
610706,0.22015798
610707,0.40576723
610708,0.63003194
610709,0.14264628
610710,0.049582575
610711,0.28831238
610712,0.33653182
610713,0.31923604
610714,0.4997818
610715,0.40880728
610716,0.12662828
610717,0.2854795
610718,0.23789844
610719,0.45467085
610720,0.29194188
610721,0.3432264
610722,0.30539823
610723,0.26529938
610724,0.32872084
610725,0.595128
610726,0.18256257
610727,0.47154063
610728,0.49882475
610729,0.45082968
610730,0.31742397
610731,0.19213909
610732,0.17588209
610733,0.7899627
610734,0.2383969
610735,0.49352774
610736,0.26184297
610737,0.33509496
610738,0.6461845
610739,0.2591331
610740,0.69254977
610741,0.22071688
610742,0.31453162
610743,0.17158179
610744,0.5805494
610745,0.36418346
610746,0.19176473
610747,0.3783792
610748,0.48180062
610749,0.30980876
610750,0.2119907
610751,0.32127798
610752,0.17683193
610753,0.4121959
610754,0.40642706
610755,0.24142444
610756,0.15444027
610757,0.4063863
610758,0.24278052
610759,0.6215366
610760,0.31559107
610761,0.51286066
610762,0.42361107
610763,0.45128024
610764,0.3677912
610765,0.2643896
610766,0.44330412
610767,0.22430229
610768,0.17096673
610769,0.09199684
610770,0.48480362
610771,0.50271225
610772,0.107782364
610773,0.30998352
610774,0.21982454
610775,0.19324397
610776,0.17690736
610777,0.33407196
610778,0.52344346
610779,0.34461254
610780,0.28206903
610781,0.1854835
610782,0.44263068
610783,0.40626052
610784,0.066746905
610785,0.47929293
610786,0.4112243
610787,0.24122111
610788,0.11955448
610789,0.2982777
610790,0.26730412
610791,0.19481374
610792,0.4954708
610793,0.21752198
610794,0.27868664
610795,0.32675827
610796,0.12300601
610797,0.05124954
610798,0.27054355
610799,0.47025114
610800,0.11195757
610801,0.2932469
610802,0.30664816
610803,0.48144594
610804,0.3064605
610805,0.44550747
610806,0.27428913
610807,0.10823198
610808,0.51142424
610809,0.38801837
610810,0.26869246
610811,0.41128823
610812,0.21347238
610813,0.4153653
610814,0.29222384
610815,0.6255533
610816,0.31429344
610817,0.6304741
610818,0.40930265
610819,0.2644602
610820,0.63427454
610821,0.47737408
610822,0.5979093
610823,0.53989756
610824,0.2484241
610825,0.23822497
610826,0.18081714
610827,0.12921381
610828,0.28632626
610829,0.30987573
610830,0.5687517
610831,0.45372516
610832,0.5343508
610833,0.35377306
610834,0.470144
610835,0.27750784
610836,0.33519706
610837,0.38807505
610838,0.09137984
610839,0.2771515
610840,0.31274584
610841,0.33629784
610842,0.37772182
610843,0.23769031
610844,0.41405016
610845,0.29697764
610846,0.38505054
610847,0.5473204
610848,0.36543754
610849,0.17195672
610850,0.784652
610851,0.3394388
610852,0.4462252
610853,0.33998415
610854,0.065340504
610855,0.2954159
610856,0.30887538
610857,0.44943976
610858,0.40805382
610859,0.41380176
610860,0.4272055
610861,0.41818252
610862,0.17972833
610863,0.08168264
610864,0.41756648
610865,0.4103517
610866,0.28319496
610867,0.2436691
610868,0.05250808
610869,0.35458827
610870,0.31766745
610871,0.28420523
610872,0.24214534
610873,0.35686994
610874,0.32386956
610875,0.186726
610876,0.20076588
610877,0.36617795
610878,0.5599871
610879,0.29742754
610880,0.26934442
610881,0.5279515
610882,0.42185578
610883,0.180814
610884,0.17527895
610885,0.18152146
610886,0.34116536
610887,0.6467004
610888,0.41249242
610889,0.4700485
610890,0.5427106
610891,0.29373217
610892,0.35015875
610893,0.22606252
610894,0.06787739
610895,0.1552497
610896,0.5269618
610897,0.18918462
610898,0.16679202
610899,0.11086943
610900,0.36982462
610901,0.4020942
610902,0.66322714
610903,0.55490804
610904,0.29560384
610905,0.27299428
610906,0.48371446
610907,0.3615778
610908,0.41677392
610909,0.092400916
610910,0.5872484
610911,0.6539885
610912,0.5574502
610913,0.300491
610914,0.4197809
610915,0.13868004
610916,0.27482274
610917,0.29583415
610918,0.5786349
610919,0.4694571
610920,0.31727472
610921,0.4277634
610922,0.13165243
610923,0.484968
610924,0.36821207
610925,0.29993615
610926,0.1836434
610927,0.26868016
610928,0.2752315
610929,0.25383064
610930,0.17288451
610931,0.3024771
610932,0.30743393
610933,0.3334452
610934,0.46213412
610935,0.14641662
610936,0.45438746
610937,0.21783197
610938,0.2961394
610939,0.29735926
610940,0.38320133
610941,0.1583788
610942,0.40348372
610943,0.67138237
610944,0.33155748
610945,0.31330734
610946,0.22386956
610947,0.25095052
610948,0.47718465
610949,0.40059352
610950,0.31520334
610951,0.5965331
610952,0.14366172
610953,0.04886207
610954,0.22192259
610955,0.3511816
610956,0.17843816
610957,0.40913084
610958,0.5338523
610959,0.13503574
610960,0.2086371
610961,0.22617292
610962,0.3122829
610963,0.3492934
610964,0.61117977
610965,0.7132577
610966,0.19640025
610967,0.3023308
610968,0.6875265
610969,0.21666776
610970,0.7935606
610971,0.12763555
610972,0.36402163
610973,0.43792808
610974,0.12110806
610975,0.45013207
610976,0.21144225
610977,0.59322387
610978,0.30764315
610979,0.42428988
610980,0.66215605
610981,0.33902037
610982,0.31654882
610983,0.07811677
610984,0.25896242
610985,0.2365067
610986,0.33192977
610987,0.64067423
610988,0.25167137
610989,0.34388965
610990,0.28738573
610991,0.5835935
610992,0.3044649
610993,0.50077355
610994,0.72421825
610995,0.20552738
610996,0.6425758
610997,0.41309246
610998,0.3073697
610999,0.12422731
611000,0.34544942
611001,0.03724622
611002,0.28122297
611003,0.6786165
611004,0.36680374
611005,0.33664465
611006,0.42166442
611007,0.49073297
611008,0.29471537
611009,0.19317353
611010,0.30667406
611011,0.593713
611012,0.29801217
611013,0.19034186
611014,0.27952936
611015,0.13058698
611016,0.29176798
611017,0.07483193
611018,0.18255804
611019,0.29355758
611020,0.35931906
611021,0.44338754
611022,0.40847647
611023,0.23118347
611024,0.17624815
611025,0.41434017
611026,0.42608616
611027,0.77556044
611028,0.6513273
611029,0.28116152
611030,0.056543328
611031,0.27052552
611032,0.3288293
611033,0.49633786
611034,0.46753618
611035,0.5020104
611036,0.2421825
611037,0.24744156
611038,0.3836662
611039,0.1044758
611040,0.32758787
611041,0.4928429
611042,0.18675996
611043,0.19527663
611044,0.36883137
611045,0.36730745
611046,0.3435379
611047,0.65720654
611048,0.28261796
611049,0.18290554
611050,0.08158581
611051,0.33658892
611052,0.18577273
611053,0.37743485
611054,0.1272004
611055,0.43367264
611056,0.4928906
611057,0.08058354
611058,0.27512786
611059,0.3858535
611060,0.22900271
611061,0.1269142
611062,0.46416387
611063,0.27476668
611064,0.37716526
611065,0.5660721
611066,0.17806451
611067,0.2227743
611068,0.49056447
611069,0.42139807
611070,0.20645247
611071,0.19807881
611072,0.39919534
611073,0.21749929
611074,0.28721526
611075,0.49709862
611076,0.5803564
611077,0.12862268
611078,0.41643816
611079,0.41596073
611080,0.13128169
611081,0.3361808
611082,0.36284408
611083,0.49137297
611084,0.4429134
611085,0.1658419
611086,0.5856662
611087,0.25433505
611088,0.17572501
611089,0.13574648
611090,0.14006095
611091,0.64883536
611092,0.46982142
611093,0.595398
611094,0.154902
611095,0.2896476
611096,0.23316303
611097,0.46886876
611098,0.45079744
611099,0.63105434
611100,0.22764543
611101,0.13863514
611102,0.3293522
611103,0.35176814
611104,0.3060927
611105,0.14351109
611106,0.3176574
611107,0.15177137
611108,0.32939133
611109,0.3539153
611110,0.12654503
611111,0.21570066
611112,0.31351095
611113,0.18521895
611114,0.12585524
611115,0.03703471
611116,0.12989321
611117,0.6433118
611118,0.21818918
611119,0.30437866
611120,0.6769301
611121,0.35532793
611122,0.18852025
611123,0.47044834
611124,0.31793442
611125,0.3185196
611126,0.46961108
611127,0.35326034
611128,0.62405866
611129,0.33542544
611130,0.48571762
611131,0.3448795
611132,0.17941071
611133,0.19906913
611134,0.19352986
611135,0.64300776
611136,0.4743686
611137,0.24991375
611138,0.42254752
611139,0.22208507
611140,0.6478768
611141,0.38089234
611142,0.44029477
611143,0.32122815
611144,0.12534426
611145,0.41967237
611146,0.5479829
611147,0.18577419
611148,0.26776338
611149,0.50026727
611150,0.43354338
611151,0.34168738
611152,0.4972048
611153,0.31390712
611154,0.2217997
611155,0.40430817
611156,0.22157699
611157,0.37058565
611158,0.39317828
611159,0.37197718
611160,0.45287797
611161,0.32535917
611162,0.2793525
611163,0.5410057
611164,0.5386048
611165,0.18391943
611166,0.27655536
611167,0.24332304
611168,0.20808627
611169,0.15600307
611170,0.7607704
611171,0.41479316
611172,0.28735125
611173,0.21842408
611174,0.23791467
611175,0.36588562
611176,0.24104127
611177,0.30677095
611178,0.4125072
611179,0.4649539
611180,0.27911308
611181,0.12869804
611182,0.5551511
611183,0.44712213
611184,0.1784748
611185,0.29758555
611186,0.33718225
611187,0.5567231
611188,0.2961392
611189,0.7542077
611190,0.38485256
611191,0.557645
611192,0.063863486
611193,0.36876476
611194,0.47541294
611195,0.27884254
611196,0.08557614
611197,0.22077033
611198,0.12888625
611199,0.36854044
611200,0.7557011
611201,0.32139805
611202,0.36431327
611203,0.18085225
611204,0.32975864
611205,0.52562207
611206,0.29353586
611207,0.12762937
611208,0.6493085
611209,0.5255555
611210,0.17542925
611211,0.29860213
611212,0.506945
611213,0.34001124
611214,0.45022202
611215,0.10579995
611216,0.44813538
611217,0.63981664
611218,0.33250603
611219,0.2268694
611220,0.45028555
611221,0.40915087
611222,0.46419445
611223,0.24314518
611224,0.38227227
611225,0.26055217
611226,0.43326268
611227,0.36252576
611228,0.14947152
611229,0.23862787
611230,0.091401994
611231,0.3607635
611232,0.37782758
611233,0.32513896
611234,0.62939656
611235,0.2139256
611236,0.11781541
611237,0.052937284
611238,0.25607267
611239,0.4259951
611240,0.4502335
611241,0.3639862
611242,0.29201624
611243,0.33572492
611244,0.42757222
611245,0.38200447
611246,0.28403342
611247,0.3193047
611248,0.40647203
611249,0.18711802
611250,0.28227606
611251,0.23946504
611252,0.15779053
611253,0.3006459
611254,0.47141325
611255,0.3294464
611256,0.079106204
611257,0.2068366
611258,0.4948158
611259,0.4789126
611260,0.18254627
611261,0.18190166
611262,0.390426
611263,0.4187471
611264,0.32058
611265,0.20317589
611266,0.3382088
611267,0.311929
611268,0.10274356
611269,0.6363716
611270,0.30026737
611271,0.21345343
611272,0.31474745
611273,0.48769277
611274,0.14031696
611275,0.14579003
611276,0.32641223
611277,0.30762148
611278,0.6660921
611279,0.19803238
611280,0.3018411
611281,0.72348523
611282,0.2040914
611283,0.3878397
611284,0.037775792
611285,0.24496664
611286,0.7402402
611287,0.37728605
611288,0.37087816
611289,0.31296477
611290,0.3135453
611291,0.114654265
611292,0.32032698
611293,0.48073992
611294,0.48580047
611295,0.226264
611296,0.3263579
611297,0.22255683
611298,0.35474363
611299,0.09599
611300,0.47411737
611301,0.47333446
611302,0.5525874
611303,0.19882758
611304,0.47192454
611305,0.32672545
611306,0.52022535
611307,0.30975103
611308,0.35289764
611309,0.20281473
611310,0.53873247
611311,0.29474467
611312,0.29783112
611313,0.054129113
611314,0.119163245
611315,0.2652254
611316,0.5419895
611317,0.034562305
